"","created","user_id","method","currency","amount"
"1","2020-12-10 18:46:21.384+00",1718,"eth_erc20","usd",10.84
"2","2020-12-08 17:11:58.036+00",1718,"eth_erc20","usd",12.01
"3","2020-12-10 21:53:44.504+00",1718,"bt","btc",0.01
"4","2020-12-01 21:46:25.935+00",1718,"bt","eth",1
"5","2020-12-30 23:52:36.779+00",3309,"bt","mxn",200
"6","2020-12-30 23:52:36.136+00",3309,"bt","mxn",200
"7","2020-12-30 23:52:35.218+00",3309,"bt","mxn",200
"8","2020-12-30 23:52:34.371+00",3309,"bt","mxn",200
"9","2020-12-30 23:52:33.427+00",3309,"spei","mxn",50
"10","2020-12-30 23:52:20.216+00",3309,"bt","mxn",1
"11","2020-12-30 23:52:19.538+00",3309,"bt","mxn",1
"12","2020-12-30 23:52:18.386+00",3309,"bt","mxn",1
"13","2020-12-30 17:24:19.698+00",3309,"bt","mxn",200
"14","2020-12-30 17:24:19.003+00",3309,"bt","mxn",200
"15","2020-12-30 17:24:18.01+00",3309,"bt","mxn",200
"16","2020-12-30 17:24:16.956+00",3309,"bt","mxn",200
"17","2020-12-30 17:24:15.894+00",3309,"spei","mxn",50
"18","2020-12-30 17:24:03.305+00",3309,"bt","mxn",1
"19","2020-12-30 17:24:02.505+00",3309,"bt","mxn",1
"20","2020-12-30 17:24:01.444+00",3309,"bt","mxn",1
"21","2020-12-30 05:30:38.262+00",3309,"bt","mxn",200
"22","2020-12-30 05:30:37.604+00",3309,"bt","mxn",200
"23","2020-12-30 05:30:36.737+00",3309,"bt","mxn",200
"24","2020-12-30 05:30:35.82+00",3309,"bt","mxn",200
"25","2020-12-30 05:30:34.837+00",3309,"spei","mxn",50
"26","2020-12-30 05:30:22.313+00",3309,"bt","mxn",1
"27","2020-12-30 05:30:21.512+00",3309,"bt","mxn",1
"28","2020-12-30 05:30:20.342+00",3309,"bt","mxn",1
"29","2020-12-29 15:04:33.006+00",3309,"bt","mxn",200
"30","2020-12-29 15:04:32.491+00",3309,"bt","mxn",200
"31","2020-12-29 15:04:31.707+00",3309,"bt","mxn",200
"32","2020-12-29 15:04:30.851+00",3309,"bt","mxn",200
"33","2020-12-29 15:04:29.757+00",3309,"spei","mxn",50
"34","2020-12-29 15:04:16.991+00",3309,"bt","mxn",1
"35","2020-12-29 15:04:16.023+00",3309,"bt","mxn",1
"36","2020-12-29 15:04:14.703+00",3309,"bt","mxn",1
"37","2020-12-28 17:23:47.999+00",3309,"bt","mxn",200
"38","2020-12-28 17:23:47.493+00",3309,"bt","mxn",200
"39","2020-12-28 17:23:46.645+00",3309,"bt","mxn",200
"40","2020-12-28 17:23:45.714+00",3309,"bt","mxn",200
"41","2020-12-28 17:23:44.823+00",3309,"spei","mxn",50
"42","2020-12-28 17:23:32.327+00",3309,"bt","mxn",1
"43","2020-12-28 17:23:31.702+00",3309,"bt","mxn",1
"44","2020-12-28 17:23:30.647+00",3309,"bt","mxn",1
"45","2020-12-28 16:46:07.446+00",3309,"bt","mxn",200
"46","2020-12-28 16:46:06.772+00",3309,"bt","mxn",200
"47","2020-12-28 16:46:05.937+00",3309,"bt","mxn",200
"48","2020-12-28 16:46:05.023+00",3309,"bt","mxn",200
"49","2020-12-28 16:46:03.943+00",3309,"spei","mxn",50
"50","2020-12-28 16:45:50.637+00",3309,"bt","mxn",1
"51","2020-12-28 16:45:49.915+00",3309,"bt","mxn",1
"52","2020-12-28 16:45:48.796+00",3309,"bt","mxn",1
"53","2020-12-28 16:16:15.881+00",3309,"bt","mxn",200
"54","2020-12-28 16:16:15.114+00",3309,"bt","mxn",200
"55","2020-12-28 16:16:14.115+00",3309,"bt","mxn",200
"56","2020-12-28 16:16:13.228+00",3309,"bt","mxn",200
"57","2020-12-28 16:16:12.226+00",3309,"spei","mxn",50
"58","2020-12-28 16:15:59.629+00",3309,"bt","mxn",1
"59","2020-12-28 16:15:58.78+00",3309,"bt","mxn",1
"60","2020-12-28 16:15:57.557+00",3309,"bt","mxn",1
"61","2020-12-26 04:40:05.674+00",3309,"bt","mxn",200
"62","2020-12-26 04:40:05.067+00",3309,"bt","mxn",200
"63","2020-12-26 04:40:04.26+00",3309,"bt","mxn",200
"64","2020-12-26 04:40:03.436+00",3309,"bt","mxn",200
"65","2020-12-26 04:40:02.525+00",3309,"spei","mxn",50
"66","2020-12-26 04:39:50.35+00",3309,"bt","mxn",1
"67","2020-12-26 04:39:49.629+00",3309,"bt","mxn",1
"68","2020-12-26 04:39:48.779+00",3309,"bt","mxn",1
"69","2020-12-25 23:43:54.175+00",3309,"bt","mxn",200
"70","2020-12-25 23:43:53.368+00",3309,"bt","mxn",200
"71","2020-12-25 23:43:52.489+00",3309,"bt","mxn",200
"72","2020-12-25 23:43:51.489+00",3309,"bt","mxn",200
"73","2020-12-25 23:43:50.33+00",3309,"spei","mxn",50
"74","2020-12-25 23:43:37.738+00",3309,"bt","mxn",1
"75","2020-12-25 23:43:37.112+00",3309,"bt","mxn",1
"76","2020-12-25 23:43:36.05+00",3309,"bt","mxn",1
"77","2020-12-24 19:40:08.285+00",3309,"bt","mxn",200
"78","2020-12-24 19:40:07.754+00",3309,"bt","mxn",200
"79","2020-12-24 19:40:06.856+00",3309,"bt","mxn",200
"80","2020-12-24 19:40:05.941+00",3309,"bt","mxn",200
"81","2020-12-24 19:40:04.954+00",3309,"spei","mxn",50
"82","2020-12-24 19:39:53.376+00",3309,"bt","mxn",1
"83","2020-12-24 19:39:52.789+00",3309,"bt","mxn",1
"84","2020-12-24 19:39:51.937+00",3309,"bt","mxn",1
"85","2020-12-24 18:58:21.199+00",3309,"bt","mxn",200
"86","2020-12-24 18:58:20.579+00",3309,"bt","mxn",200
"87","2020-12-24 18:58:19.67+00",3309,"bt","mxn",200
"88","2020-12-24 18:58:18.803+00",3309,"bt","mxn",200
"89","2020-12-24 18:58:17.802+00",3309,"spei","mxn",50
"90","2020-12-24 18:58:04.931+00",3309,"bt","mxn",1
"91","2020-12-24 18:58:04.233+00",3309,"bt","mxn",1
"92","2020-12-24 18:58:02.866+00",3309,"bt","mxn",1
"93","2020-12-24 12:38:18.774+00",3309,"bt","mxn",200
"94","2020-12-24 12:38:18.075+00",3309,"bt","mxn",200
"95","2020-12-24 12:38:17.296+00",3309,"bt","mxn",200
"96","2020-12-24 12:38:16.313+00",3309,"bt","mxn",200
"97","2020-12-24 12:38:15.40+00",3309,"spei","mxn",50
"98","2020-12-24 12:38:03.153+00",3309,"bt","mxn",1
"99","2020-12-24 12:38:02.173+00",3309,"bt","mxn",1
"100","2020-12-24 12:38:01.234+00",3309,"bt","mxn",1
"101","2020-12-24 02:40:16.368+00",3309,"bt","mxn",200
"102","2020-12-24 02:40:15.697+00",3309,"bt","mxn",200
"103","2020-12-24 02:40:14.778+00",3309,"bt","mxn",200
"104","2020-12-24 02:40:13.827+00",3309,"bt","mxn",200
"105","2020-12-24 02:40:12.867+00",3309,"spei","mxn",50
"106","2020-12-24 02:39:58.846+00",3309,"bt","mxn",1
"107","2020-12-24 02:39:58.258+00",3309,"bt","mxn",1
"108","2020-12-24 02:39:57.178+00",3309,"bt","mxn",1
"109","2020-12-24 02:07:07.273+00",3309,"bt","mxn",200
"110","2020-12-24 02:07:06.592+00",3309,"bt","mxn",200
"111","2020-12-24 02:07:05.703+00",3309,"bt","mxn",200
"112","2020-12-24 02:07:04.835+00",3309,"bt","mxn",200
"113","2020-12-24 02:07:03.704+00",3309,"spei","mxn",50
"114","2020-12-24 02:06:49.264+00",3309,"bt","mxn",1
"115","2020-12-24 02:06:48.442+00",3309,"bt","mxn",1
"116","2020-12-24 02:06:47.401+00",3309,"bt","mxn",1
"117","2020-12-24 00:05:34.764+00",3309,"bt","mxn",200
"118","2020-12-24 00:05:34.149+00",3309,"bt","mxn",200
"119","2020-12-24 00:05:33.189+00",3309,"bt","mxn",200
"120","2020-12-24 00:05:32.206+00",3309,"bt","mxn",200
"121","2020-12-24 00:05:30.953+00",3309,"spei","mxn",50
"122","2020-12-24 00:05:15.892+00",3309,"bt","mxn",1
"123","2020-12-24 00:05:15.12+00",3309,"bt","mxn",1
"124","2020-12-24 00:05:14.062+00",3309,"bt","mxn",1
"125","2020-12-23 23:28:12.403+00",3309,"bt","mxn",200
"126","2020-12-23 23:28:11.713+00",3309,"bt","mxn",200
"127","2020-12-23 23:28:10.80+00",3309,"bt","mxn",200
"128","2020-12-23 23:28:09.839+00",3309,"bt","mxn",200
"129","2020-12-23 23:28:08.871+00",3309,"spei","mxn",50
"130","2020-12-23 23:27:54.455+00",3309,"bt","mxn",1
"131","2020-12-16 02:28:11.178+00",1867,"rp","xrp",0.1
"132","2020-12-04 16:01:18.479+00",4771,"bt","tusd",2.52
"133","2020-12-04 15:53:21.899+00",4771,"bch","bch",0.04271867
"134","2020-12-04 15:48:38.516+00",4771,"bt","ars",1
"135","2020-12-04 15:26:23.697+00",4771,"btc","btc",0.00144351
"136","2020-12-10 17:32:36.758+00",6922,"eth_erc20","usd",4.56
"137","2020-12-10 12:40:47.961+00",6922,"eth_erc20","usd",12.88
"138","2020-12-10 12:06:55.256+00",6922,"eth_erc20","usd",3.64
"139","2020-12-09 20:53:04.92+00",6922,"eth_erc20","usd",23.02
"140","2020-12-09 20:49:54.879+00",6922,"eth_erc20","usd",26.15
"141","2020-12-09 20:33:51.914+00",6922,"eth_erc20","usd",22.82
"142","2020-12-09 14:23:26.007+00",6922,"eth_erc20","tusd",7.18
"143","2020-12-18 15:09:26.81+00",6922,"bt","btc",0.001
"144","2020-12-10 17:33:13.799+00",6922,"eth","eth",0.0118648
"145","2020-12-03 20:09:04.453+00",6922,"rp","xrp",200
"146","2020-12-03 20:08:40.915+00",6922,"rp","xrp",1
"147","2020-12-07 13:36:33.569+00",7252,"spei","mxn",1978.45
"148","2020-12-07 13:31:26.96+00",7252,"spei","mxn",1976.16
"149","2020-12-03 00:52:27.322+00",7252,"spei","mxn",501
"150","2020-12-03 00:05:33.533+00",7252,"spei","mxn",1531.21
"151","2020-12-02 23:28:03.843+00",7252,"spei","mxn",1388.3
"152","2020-12-02 23:09:50.432+00",7252,"spei","mxn",501
"153","2020-12-02 23:04:45.936+00",7252,"spei","mxn",1980.53
"154","2020-12-02 21:57:21.668+00",7252,"spei","mxn",501
"155","2020-12-02 21:45:35.314+00",7252,"spei","mxn",501
"156","2020-12-02 21:32:24.413+00",7252,"spei","mxn",1093.17
"157","2020-12-02 21:14:37.194+00",7252,"spei","mxn",1971.06
"158","2020-12-02 20:11:00.579+00",7252,"spei","mxn",1398.67
"159","2020-12-02 17:19:43.392+00",7252,"spei","mxn",1096.42
"160","2020-12-02 16:39:48.306+00",7252,"spei","mxn",4266.56
"161","2020-12-02 01:22:48.689+00",7252,"spei","mxn",1316.86
"162","2020-12-02 00:46:05.575+00",7252,"spei","mxn",1792.18
"163","2020-12-02 00:12:06.156+00",7252,"spei","mxn",1499.44
"164","2020-12-04 16:22:58.717+00",7303,"bt","btc",0.0002101
"165","2020-12-04 14:27:25.113+00",7455,"spei","mxn",1000
"166","2020-12-30 19:20:28.512+00",7765,"bt","mxn",1535.06
"167","2020-12-30 18:55:03.877+00",7765,"bt","mxn",1533.27
"168","2020-12-30 18:12:53.777+00",7765,"bt","mxn",990.91
"169","2020-12-29 17:59:01.99+00",7765,"bt","mxn",996.52
"170","2020-12-28 19:49:37.717+00",7765,"bt","mxn",1537.43
"171","2020-12-21 22:51:15.604+00",7765,"bt","mxn",1097.62
"172","2020-12-10 00:37:45.448+00",7765,"bt","mxn",1088.63
"173","2020-12-09 22:22:36.08+00",7765,"bt","mxn",1682.15
"174","2020-12-09 17:36:45.861+00",7765,"bt","mxn",1525.99
"175","2020-12-08 17:29:26.139+00",7765,"bt","mxn",1080.11
"176","2020-12-08 16:03:07.318+00",7765,"bt","mxn",1088.14
"177","2020-12-17 20:53:47.858+00",7920,"bt","mxn",25
"178","2020-12-14 17:05:26.554+00",7268,"eth_erc20","usd",51.3
"179","2020-12-14 17:04:14.451+00",7268,"eth_erc20","usd",233.3
"180","2020-12-23 23:27:53.636+00",3309,"bt","mxn",1
"181","2020-12-23 23:27:52.628+00",3309,"bt","mxn",1
"182","2020-12-23 22:53:41.607+00",3309,"bt","mxn",200
"183","2020-12-23 22:53:41.055+00",3309,"bt","mxn",200
"184","2020-12-23 22:53:40.12+00",3309,"bt","mxn",200
"185","2020-12-23 22:53:39.216+00",3309,"bt","mxn",200
"186","2020-12-23 22:53:38.288+00",3309,"spei","mxn",50
"187","2020-12-23 22:53:24.288+00",3309,"bt","mxn",1
"188","2020-12-23 22:53:23.611+00",3309,"bt","mxn",1
"189","2020-12-23 22:53:22.506+00",3309,"bt","mxn",1
"190","2020-12-23 22:02:15.721+00",3309,"bt","mxn",200
"191","2020-12-23 22:02:15.057+00",3309,"bt","mxn",200
"192","2020-12-23 22:02:14.225+00",3309,"bt","mxn",200
"193","2020-12-23 22:02:13.198+00",3309,"bt","mxn",200
"194","2020-12-23 22:02:11.957+00",3309,"spei","mxn",50
"195","2020-12-23 22:01:56.275+00",3309,"bt","mxn",1
"196","2020-12-23 22:01:55.561+00",3309,"bt","mxn",1
"197","2020-12-23 22:01:54.519+00",3309,"bt","mxn",1
"198","2020-12-23 19:29:30.269+00",3309,"bt","mxn",200
"199","2020-12-23 19:29:29.451+00",3309,"bt","mxn",200
"200","2020-12-23 19:29:28.476+00",3309,"bt","mxn",200
"201","2020-12-23 19:29:27.609+00",3309,"bt","mxn",200
"202","2020-12-23 19:29:26.708+00",3309,"spei","mxn",50
"203","2020-12-23 19:29:11.682+00",3309,"bt","mxn",1
"204","2020-12-23 19:29:10.659+00",3309,"bt","mxn",1
"205","2020-12-23 19:29:09.621+00",3309,"bt","mxn",1
"206","2020-12-23 16:13:36.969+00",3309,"bt","mxn",200
"207","2020-12-23 16:13:36.281+00",3309,"bt","mxn",200
"208","2020-12-23 16:13:35.287+00",3309,"bt","mxn",200
"209","2020-12-23 16:13:34.325+00",3309,"bt","mxn",200
"210","2020-12-23 16:13:33.294+00",3309,"spei","mxn",50
"211","2020-12-23 16:13:18.251+00",3309,"bt","mxn",1
"212","2020-12-23 16:13:17.283+00",3309,"bt","mxn",1
"213","2020-12-23 16:13:15.707+00",3309,"bt","mxn",1
"214","2020-12-22 23:23:53.641+00",3309,"bt","mxn",200
"215","2020-12-22 23:23:53.062+00",3309,"bt","mxn",200
"216","2020-12-22 23:23:52.244+00",3309,"bt","mxn",200
"217","2020-12-22 23:23:51.392+00",3309,"bt","mxn",200
"218","2020-12-22 23:23:50.547+00",3309,"spei","mxn",50
"219","2020-12-22 23:23:33.843+00",3309,"bt","mxn",1
"220","2020-12-22 23:23:32.644+00",3309,"bt","mxn",1
"221","2020-12-22 23:23:31.835+00",3309,"bt","mxn",1
"222","2020-12-22 21:43:43.481+00",3309,"bt","mxn",200
"223","2020-12-22 21:43:42.805+00",3309,"bt","mxn",200
"224","2020-12-22 21:43:41.866+00",3309,"bt","mxn",200
"225","2020-12-22 21:43:40.972+00",3309,"bt","mxn",200
"226","2020-12-22 21:43:39.96+00",3309,"spei","mxn",50
"227","2020-12-22 21:43:22.773+00",3309,"bt","mxn",1
"228","2020-12-22 21:43:22.084+00",3309,"bt","mxn",1
"229","2020-12-22 21:43:20.952+00",3309,"bt","mxn",1
"230","2020-12-22 18:27:40.245+00",3309,"bt","mxn",200
"231","2020-12-22 18:27:39.631+00",3309,"bt","mxn",200
"232","2020-12-22 18:27:38.724+00",3309,"bt","mxn",200
"233","2020-12-22 18:27:37.854+00",3309,"bt","mxn",200
"234","2020-12-22 18:27:36.912+00",3309,"spei","mxn",50
"235","2020-12-22 18:27:19.026+00",3309,"bt","mxn",1
"236","2020-12-22 18:27:18.311+00",3309,"bt","mxn",1
"237","2020-12-22 18:27:17.189+00",3309,"bt","mxn",1
"238","2020-12-22 07:04:13.053+00",3309,"bt","mxn",200
"239","2020-12-22 07:04:12.267+00",3309,"bt","mxn",200
"240","2020-12-22 07:04:11.263+00",3309,"bt","mxn",200
"241","2020-12-22 07:04:10.368+00",3309,"bt","mxn",200
"242","2020-12-22 07:04:09.448+00",3309,"spei","mxn",50
"243","2020-12-22 07:03:51.944+00",3309,"bt","mxn",1
"244","2020-12-22 07:03:51.244+00",3309,"bt","mxn",1
"245","2020-12-22 07:03:50.388+00",3309,"bt","mxn",1
"246","2020-12-22 06:41:39.163+00",3309,"bt","mxn",200
"247","2020-12-22 06:41:38.495+00",3309,"bt","mxn",200
"248","2020-12-22 06:41:37.73+00",3309,"bt","mxn",200
"249","2020-12-22 06:41:36.908+00",3309,"bt","mxn",200
"250","2020-12-22 06:41:35.87+00",3309,"spei","mxn",50
"251","2020-12-22 06:41:18.878+00",3309,"bt","mxn",1
"252","2020-12-22 06:41:17.885+00",3309,"bt","mxn",1
"253","2020-12-22 06:41:17.121+00",3309,"bt","mxn",1
"254","2020-12-22 06:05:45.362+00",3309,"bt","mxn",200
"255","2020-12-22 06:05:44.674+00",3309,"bt","mxn",200
"256","2020-12-22 06:05:43.763+00",3309,"bt","mxn",200
"257","2020-12-22 06:05:42.80+00",3309,"bt","mxn",200
"258","2020-12-22 06:05:41.807+00",3309,"spei","mxn",50
"259","2020-12-22 06:05:24.507+00",3309,"bt","mxn",1
"260","2020-12-22 06:05:23.538+00",3309,"bt","mxn",1
"261","2020-12-22 06:05:22.762+00",3309,"bt","mxn",1
"262","2020-12-22 05:23:33.838+00",3309,"bt","mxn",200
"263","2020-12-22 05:23:33.237+00",3309,"bt","mxn",200
"264","2020-12-22 05:23:32.343+00",3309,"bt","mxn",200
"265","2020-12-22 05:23:31.442+00",3309,"bt","mxn",200
"266","2020-12-22 05:23:30.559+00",3309,"spei","mxn",50
"267","2020-12-22 05:23:11.092+00",3309,"bt","mxn",1
"268","2020-12-22 05:23:10.122+00",3309,"bt","mxn",1
"269","2020-12-22 05:23:09.237+00",3309,"bt","mxn",1
"270","2020-12-22 03:03:18.228+00",3309,"bt","mxn",200
"271","2020-12-22 03:03:17.605+00",3309,"bt","mxn",200
"272","2020-12-22 03:03:16.73+00",3309,"bt","mxn",200
"273","2020-12-22 03:03:15.724+00",3309,"bt","mxn",200
"274","2020-12-22 03:03:14.626+00",3309,"spei","mxn",50
"275","2020-12-22 03:02:56.267+00",3309,"bt","mxn",1
"276","2020-12-22 03:02:55.533+00",3309,"bt","mxn",1
"277","2020-12-22 03:02:54.577+00",3309,"bt","mxn",1
"278","2020-12-22 00:36:43.552+00",3309,"bt","mxn",200
"279","2020-12-22 00:36:43.017+00",3309,"bt","mxn",200
"280","2020-12-22 00:36:42.183+00",3309,"bt","mxn",200
"281","2020-12-22 00:36:41.308+00",3309,"bt","mxn",200
"282","2020-12-22 00:36:40.307+00",3309,"spei","mxn",50
"283","2020-12-22 00:36:16.867+00",3309,"bt","mxn",1
"284","2020-12-22 00:36:16.055+00",3309,"bt","mxn",1
"285","2020-12-22 00:36:14.965+00",3309,"bt","mxn",1
"286","2020-12-22 00:00:17.113+00",3309,"bt","mxn",200
"287","2020-12-22 00:00:16.404+00",3309,"bt","mxn",200
"288","2020-12-22 00:00:15.541+00",3309,"bt","mxn",200
"289","2020-12-22 00:00:14.679+00",3309,"bt","mxn",200
"290","2020-12-22 00:00:13.403+00",3309,"spei","mxn",50
"291","2020-12-21 23:59:49.104+00",3309,"bt","mxn",1
"292","2020-12-21 23:59:48.199+00",3309,"bt","mxn",1
"293","2020-12-21 23:59:47.439+00",3309,"bt","mxn",1
"294","2020-12-21 23:23:04.135+00",3309,"bt","mxn",200
"295","2020-12-21 23:23:03.607+00",3309,"bt","mxn",200
"296","2020-12-21 23:23:02.691+00",3309,"bt","mxn",200
"297","2020-12-21 23:23:01.75+00",3309,"bt","mxn",200
"298","2020-12-21 23:23:00.524+00",3309,"spei","mxn",50
"299","2020-12-21 23:22:42.817+00",3309,"bt","mxn",1
"300","2020-12-21 23:22:42.125+00",3309,"bt","mxn",1
"301","2020-12-21 23:22:41.01+00",3309,"bt","mxn",1
"302","2020-12-21 22:55:15.139+00",3309,"bt","mxn",200
"303","2020-12-21 22:55:14.352+00",3309,"bt","mxn",200
"304","2020-12-21 22:55:13.265+00",3309,"bt","mxn",200
"305","2020-12-21 22:55:12.284+00",3309,"bt","mxn",200
"306","2020-12-21 22:55:11.183+00",3309,"spei","mxn",50
"307","2020-12-21 22:54:57.879+00",3309,"bt","mxn",1
"308","2020-12-21 22:54:57.24+00",3309,"bt","mxn",1
"309","2020-12-21 22:54:56.141+00",3309,"bt","mxn",1
"310","2020-12-21 22:46:33.759+00",3309,"bt","mxn",200
"311","2020-12-07 17:08:32.776+00",1669,"bt","mxn",700
"312","2020-12-18 15:22:49.665+00",5572,"bt","dai",5
"313","2020-12-08 02:33:24.667+00",6024,"eth_erc20","usd",11.89
"314","2020-12-17 20:59:51.466+00",6368,"bt","mxn",55
"315","2020-12-17 20:50:41.791+00",6368,"bt","mxn",55
"316","2020-12-17 20:47:17.436+00",6368,"bt","mxn",350
"317","2020-12-17 20:43:25.759+00",6368,"bt","mxn",500
"318","2020-12-17 20:35:12.819+00",6368,"bt","mxn",555
"319","2020-12-17 20:21:09.629+00",6368,"bt","mxn",500
"320","2020-12-17 20:19:16.464+00",6368,"bt","mxn",222
"321","2020-12-17 20:07:01.784+00",6368,"bt","mxn",222
"322","2020-12-17 20:04:31.436+00",6368,"bt","mxn",555
"323","2020-12-17 20:01:53.873+00",6368,"bt","mxn",333
"324","2020-12-17 20:00:00.856+00",6368,"bt","mxn",555
"325","2020-12-17 16:00:26.84+00",6368,"bt","mxn",500
"326","2020-12-17 15:27:58.977+00",6368,"bt","mxn",55
"327","2020-12-31 20:37:36.285+00",7195,"bt","mxn",15
"328","2020-12-31 17:36:54.094+00",7195,"bt","mxn",10
"329","2020-12-28 16:44:48.012+00",7195,"bt","btc",1e-05
"330","2020-12-22 21:47:16.353+00",7195,"bt","mxn",10
"331","2020-12-22 21:38:14.009+00",7195,"bt","mxn",10
"332","2020-12-17 15:23:57.263+00",7546,"bt","mxn",25
"333","2020-12-17 15:19:46.405+00",7546,"bt","mxn",5
"334","2020-12-04 22:51:00.256+00",7583,"bt","bat",1
"335","2020-12-04 22:49:13.795+00",7583,"bt","bat",1
"336","2020-12-04 22:46:58.09+00",7583,"bt","tusd",1
"337","2020-12-04 19:50:07.644+00",7583,"bt","ltc",1
"338","2020-12-04 19:40:55.466+00",7583,"bt","btc",0.5
"339","2020-12-04 19:39:57.696+00",7583,"bt","bch",1
"340","2020-12-04 19:38:30.247+00",7583,"bt","ars",2000
"341","2020-12-04 18:39:02.077+00",7583,"bt","mxn",500
"342","2020-12-04 18:38:14.827+00",7583,"bt","xrp",1
"343","2020-12-04 18:37:10.837+00",7583,"bt","dai",1
"344","2020-12-04 18:32:22.456+00",7583,"bt","gnt",1
"345","2020-12-04 18:28:44.118+00",7583,"bt","mana",1
"346","2020-12-04 18:27:41.465+00",7583,"bt","bat",1
"347","2020-12-04 18:12:56.759+00",7583,"bt","tusd",1
"348","2020-12-04 16:09:07.161+00",7583,"bt","eth",1
"349","2020-12-03 20:08:48.058+00",7583,"rp","xrp",1
"350","2020-12-02 23:38:38.079+00",7583,"eth","eth",0.01152346
"351","2020-12-04 22:44:59.909+00",7594,"eth_erc20","tusd",4.2
"352","2020-12-04 22:50:19.036+00",7594,"bt","bat",1
"353","2020-12-04 22:49:44.314+00",7594,"eth_erc20","bat",1.39189332
"354","2020-12-04 22:45:26.99+00",7594,"bt","tusd",1
"355","2020-12-04 22:38:18.956+00",7594,"bt","eth",1
"356","2020-12-04 16:14:56.953+00",7594,"bt","tusd",1
"357","2020-12-04 15:53:18.582+00",7594,"bch","bch",1.00002999
"358","2020-12-04 15:25:49.204+00",7594,"btc","btc",0.00587999
"359","2020-12-04 15:16:43.825+00",7594,"bt","btc",0.05
"360","2020-12-30 19:51:11.807+00",7708,"spei","mxn",1535.06
"361","2020-12-30 18:55:15.721+00",7708,"spei","mxn",1533.27
"362","2020-12-30 18:13:14.006+00",7708,"spei","mxn",990.91
"363","2020-12-29 17:59:29.352+00",7708,"spei","mxn",996.52
"364","2020-12-28 20:20:50.526+00",7708,"spei","mxn",1097.62
"365","2020-12-28 20:20:50.485+00",7708,"spei","mxn",1537.43
"366","2020-12-10 00:38:28.467+00",7708,"spei","mxn",1088.63
"367","2020-12-09 22:23:26.131+00",7708,"spei","mxn",1682.15
"368","2020-12-09 17:37:22.028+00",7708,"spei","mxn",1525.99
"369","2020-12-08 17:29:54.788+00",7708,"spei","mxn",1080.11
"370","2020-12-08 16:03:53.271+00",7708,"spei","mxn",1088.14
"371","2020-12-08 16:00:32.848+00",7708,"adm","mxn",998000
"372","2020-12-03 18:07:40.561+00",7708,"spei","mxn",1976.91
"373","2020-12-03 17:30:29.765+00",7708,"spei","mxn",1781.89
"374","2020-12-14 23:47:27.312+00",1630,"bt","mxn",100
"375","2020-12-14 23:46:16.962+00",1630,"bt","mxn",100
"376","2020-12-01 17:38:19.02+00",1630,"bt","mxn",100
"377","2020-12-07 15:07:20.683+00",1703,"bt","mxn",150
"378","2020-12-07 15:06:59.055+00",1703,"bt","mxn",120
